	photo_cnt	photo_like_cnt	photo_like_max	photo_like_mean	photo_like_median	photo_month_mean	photo_repost_cnt	photo_repost_max	photo_repost_mean	photo_repost_median	photo_text	photo_text_len_cnt	photo_yer_mean	uid	vk_photo_ava_change_cnt	vk_photo_text_url_len_cnt	vk_photo_wall_ph_post_cnt
299	53	4127	132	77.86792452830188	82.0	4.818181818181818	3	1	0.05660377358490566	0.0	                                                    	0.0	10.6	42193711	0	0	0
300	2	16	9	8.0	8.0	1.0	0	0	0.0	0.0	 	0.0	1.0	446759129	0	0	0
301	1	6	6	6.0	6.0	1.0	0	0	0.0	0.0		0.0	1.0	465861568	0	0	0
302	1	6	6	6.0	6.0	1.0	0	0	0.0	0.0		0.0	1.0	498477284	0	0	0
303	11	73	28	6.636363636363637	1.0	2.75	0	0	0.0	0.0	Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#503848230    	87.0	5.5	503848230	0	7	0
304														504712884.0			
305														506378583.0			
306	15	347	40	23.133333333333333	24.0	2.142857142857143	0	0	0.0	0.0	              	0.0	15.0	516142600	0	0	0
307	9	33	16	3.6666666666666665	1.0	9.0	0	0	0.0	0.0	        	0.0	9.0	559487192	0	0	0
308	1	4	4	4.0	4.0	1.0	0	0	0.0	0.0		0.0	1.0	559792885	0	0	0
309	1	8	8	8.0	8.0	1.0	0	0	0.0	0.0		0.0	1.0	559796134	0	0	0
310	2	10	7	5.0	5.0	2.0	0	0	0.0	0.0	 	0.0	2.0	560125926	0	0	0
311	3	16	8	5.333333333333333	5.0	1.5	0	0	0.0	0.0	  	0.0	3.0	560325568	0	0	0
312	20	98	12	4.9	5.0	2.2222222222222223	0	0	0.0	0.0	                   	0.0	5.0	61407777	0	0	0
313	8	362	108	45.25	39.0	1.6	3	3	0.375	0.0	       	0.0	4.0	67059405	0	0	0
314	8	496	91	62.0	61.5	1.1428571428571428	0	0	0.0	0.0	       	0.0	2.6666666666666665	89440001	0	0	0
315	3	165	88	55.0	48.0	1.0	0	0	0.0	0.0	  	0.0	1.5	90889234	0	0	0
316	17	525	103	30.88235294117647	18.0	2.4285714285714284	0	0	0.0	0.0	                	0.0	2.8333333333333335	91784646	0	0	0
317	15	1476	176	98.4	92.0	1.6666666666666667	0	0	0.0	0.0	              	0.0	3.0	229553210	0	0	0
318	64	427	39	6.671875	5.0	5.818181818181818	0	0	0.0	0.0	                                                               	0.0	12.8	173272144	0	0	0
319														67313918.0			
320	24	97	21	4.041666666666667	2.0	4.8	8	2	0.3333333333333333	0.0	                       	0.0	6.0	81398082	0	0	0
321	2	150	84	75.0	75.0	1.0	0	0	0.0	0.0	 	0.0	1.0	144381045	0	0	0
322														550026993.0			
323	22	1706	119	77.54545454545455	80.5	2.75	0	0	0.0	0.0	                     	0.0	5.5	285610454	0	0	0
324	13	440	60	33.84615384615385	32.0	1.8571428571428572	0	0	0.0	0.0	      Дама на лыжах. Фото в цвете.     SEX-ATTACK 	0.0	3.25	124650897	0	0	0
325														196682518.0			
326	11	16	12	1.4545454545454546	0.0	5.5	0	0	0.0	0.0	          	0.0	5.5	176390700	0	0	0
327	22	365	40	16.59090909090909	13.0	2.75	0	0	0.0	0.0	                     	0.0	7.333333333333333	250802245	0	0	0
328	40	3174	183	79.35	90.5	4.444444444444445	0	0	0.0	0.0	                                       	0.0	8.0	163971608	0	0	0
329	6	75	25	12.5	11.0	1.2	0	0	0.0	0.0	     	0.0	3.0	172422809	0	0	0
330	9	282	63	31.333333333333332	27.0	1.5	0	0	0.0	0.0	        	0.0	3.0	195112633	0	0	0
331	4	456	153	114.0	107.5	1.0	0	0	0.0	0.0	   	0.0	2.0	197897492	0	0	0
332	9	1439	287	159.88888888888889	124.0	1.8	0	0	0.0	0.0	        	0.0	1.8	66818353	0	0	0
333	30	2465	133	82.16666666666667	92.5	2.5	3	1	0.1	0.0	                             	0.0	5.0	255143005	0	0	0
334	25	5928	3643	237.12	36.0	2.272727272727273	0	0	0.0	0.0	                        	0.0	4.166666666666667	180917498	0	0	0
335	2	252	181	126.0	126.0	1.0	0	0	0.0	0.0	 	0.0	1.0	146359989	0	0	0
336	1	155	155	155.0	155.0	1.0	0	0	0.0	0.0		0.0	1.0	145698368	0	0	0
337	69	1578	178	22.869565217391305	23.0	5.75	0	0	0.0	0.0	                                        .                            	0.0	11.5	134143299	0	0	0
338	6	130	39	21.666666666666668	17.5	1.2	0	0	0.0	0.0	     	0.0	1.5	388448282	0	0	0
339	4	523	188	130.75	116.0	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	226312878	0	0	0
340	1	11	11	11.0	11.0	1.0	0	0	0.0	0.0		0.0	1.0	247238228	0	0	0
341	10	655	73	65.5	64.0	1.4285714285714286	0	0	0.0	0.0	         	0.0	3.3333333333333335	95512528	0	0	0
342	61	377	52	6.180327868852459	4.0	5.545454545454546	0	0	0.0	0.0	            Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652   Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652   Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652  Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652 Задать мне вопрос или оставить мнение можно здесь : https://vk.com/app7132085#412506652                                      	0.0	20.333333333333332	412506652	0	6	0
343	11	1405	285	127.72727272727273	104.0	1.5714285714285714	1	1	0.09090909090909091	0.0	          	0.0	2.2	100177257	0	0	0
344	185	11855	342	64.08108108108108	61.0	15.416666666666666	1	1	0.005405405405405406	0.0	                                                                                                                                                                                        	0.0	26.428571428571427	198952484	0	0	0
345														101547329.0			
346	82	5082	210	61.97560975609756	49.0	6.833333333333333	3	1	0.036585365853658534	0.0	                                                    Первомай-отличный день, чтобы сходить...в качалку.                             	0.0	11.714285714285714	222197140	0	0	0
347	20	1217	170	60.85	53.5	1.8181818181818181	0	0	0.0	0.0	                   	0.0	4.0	268512540	0	0	0
348	1	41	41	41.0	41.0	1.0	0	0	0.0	0.0		0.0	1.0	136778365	0	0	0
349														341421745.0			
350														552436069.0			
351	1	37	37	37.0	37.0	1.0	0	0	0.0	0.0		0.0	1.0	157705424	0	0	0
352														111457436.0			
353	1	32	32	32.0	32.0	1.0	0	0	0.0	0.0		0.0	1.0	151578699	0	0	0
354	2	133	103	66.5	66.5	1.0	0	0	0.0	0.0	 	0.0	1.0	280591770	0	0	0
355	2	135	73	67.5	67.5	1.0	0	0	0.0	0.0	 	0.0	1.0	258751975	0	0	0
356	7	371	90	53.0	48.0	1.1666666666666667	0	0	0.0	0.0	      	0.0	1.75	137785013	0	0	0
357														332149633.0			
358	2	121	66	60.5	60.5	1.0	0	0	0.0	0.0	 	0.0	2.0	159179747	0	0	0
359	8	316	68	39.5	32.5	1.6	0	0	0.0	0.0	       	0.0	2.6666666666666665	200515168	0	0	0
360														219596124.0			
361	53	4777	181	90.13207547169812	83.0	4.416666666666667	1	1	0.018867924528301886	0.0	                          Dream team                          	0.0	7.571428571428571	107770210	0	0	0
362	11	382	160	34.72727272727273	16.0	1.2222222222222223	0	0	0.0	0.0	          	0.0	2.75	353587815	0	0	0
363	54	1139	73	21.09259259259259	17.0	4.5	0	0	0.0	0.0	                                                     	0.0	10.8	84403141	0	0	0
364	1	21	21	21.0	21.0	1.0	0	0	0.0	0.0		0.0	1.0	151058854	0	0	0
365	6	85	22	14.166666666666666	16.0	1.5	0	0	0.0	0.0	     	0.0	2.0	420183422	0	0	0
366	259	2931	75	11.316602316602317	8.0	21.583333333333332	2	1	0.007722007722007722	0.0	" Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Не находится никаких слов, чтобы выразить, как для меня дороги люди, с которыми я провела замечательные 10 и 11 классы. В первую очередь, это мои родители, которые всегда поддерживали меня. Это мои друзья, чумовые товарищи, которые превращали обычные серые будни в настоящие приключения! Мои одногруппники, ребята, которые ставили невероятно высокую планку в обучении, были готовы помочь в любой ситуации.
Впереди ещё месяц усиленной работы, но мы уже закончили школу (даже не верится), а значит, сможем что угодно!
И да, ЛИЦЕИСТ ОДНАЖДЫ - ЛИЦЕИСТ НАВСЕГДА! 
#последнийзвонок #последнийзвонок2019 #hselyseum #лицейниувше #прощайшкола #родители #друзья #friends #bestfriends #спасиболицеюза Лучшим днём 13 мая сделали мои потрясающие друзья (а ещё пицца, суши, много мороженого, Энн Хетеуей, игра престолов и кошки)
Спасибо, всех люблю ❤️
#друзья #весна #подруги #friendship #birthday #bestfriends #socool #деньрождения #18лет Лучшим днём 13 мая сделали мои потрясающие друзья (а ещё пицца, суши, много мороженого, Энн Хетеуей, игра престолов и кошки)
Спасибо, всех люблю ❤️
#друзья #весна #подруги #friendship #birthday #bestfriends #socool #деньрождения #18лет В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии В Казани должен побывать каждый... #казань #волга #кулшариф #татарстан #россия #рекироссии #пляж #весна #третьястолицароссии Школьный чемпионат России по интеллектуальным играм в Казани. Невероятное количество участников со всей страны, потрясающий город, любимые игроки лицейских команд, новые знакомства - за всё это и за многое другое, спасибо!

#чгк #шчр #казань #россия #интеллектуальныеигры #chgk #kazan #russia #teamplay #blackisthenewblack #dreamteam #школьныегоды Школьный чемпионат России по интеллектуальным играм в Казани. Невероятное количество участников со всей страны, потрясающий город, любимые игроки лицейских команд, новые знакомства - за всё это и за многое другое, спасибо!

#чгк #шчр #казань #россия #интеллектуальныеигры #chgk #kazan #russia #teamplay #blackisthenewblack #dreamteam #школьныегоды Школьный чемпионат России по интеллектуальным играм в Казани. Невероятное количество участников со всей страны, потрясающий город, любимые игроки лицейских команд, новые знакомства - за всё это и за многое другое, спасибо!

#чгк #шчр #казань #россия #интеллектуальныеигры #chgk #kazan #russia #teamplay #blackisthenewblack #dreamteam #школьныегоды Снова в Коломне с sofya_stepanovaa на этот раз легионерами к любимым ""48 без одной""
1 место по что?где?когда? и второе в общем зачёте (с медиа-играми)
Победа очень приятна, но запомнится, конечно, не она, а чумовая дружеская атмосфера 💛
#чемпионы #Коломна #интеллектуальныеигры #russia #chgk Снова в Коломне с sofya_stepanovaa на этот раз легионерами к любимым ""48 без одной""
1 место по что?где?когда? и второе в общем зачёте (с медиа-играми)
Победа очень приятна, но запомнится, конечно, не она, а чумовая дружеская атмосфера 💛
#чемпионы #Коломна #интеллектуальныеигры #russia #chgk Снова в Коломне с sofya_stepanovaa на этот раз легионерами к любимым ""48 без одной""
1 место по что?где?когда? и второе в общем зачёте (с медиа-играми)
Победа очень приятна, но запомнится, конечно, не она, а чумовая дружеская атмосфера 💛
#чемпионы #Коломна #интеллектуальныеигры #russia #chgk Обожаемые встречи с Лизой, когда она вдруг оказывается в Москве - это лучшее 💙
#friendship #friends #oldfriends #moscow #zaryadye #smile #sunday #evening #russia #lovelyrussia Зарабатываем воспоминания, обыгрываем преподавателей в ЧГК. Любовь к лицейскому интеллектуальному клубу даёт нам и романтику, и тепло, и радость встреч.
На втором фото сердце команды ""Убийцы волков"" - одиннадцатиклассники, уже начинающие считать недели до школьного чемпионата России.
А дальше наши медальки с воронёнка🙂
#лицейниувше #лицей #hselyseum #hse #14февраля #dreamteam #chgk #friendship #friends #togatherforever #school #schoolfriends #smiles Зарабатываем воспоминания, обыгрываем преподавателей в ЧГК. Любовь к лицейскому интеллектуальному клубу даёт нам и романтику, и тепло, и радость встреч.
На втором фото сердце команды ""Убийцы волков"" - одиннадцатиклассники, уже начинающие считать недели до школьного чемпионата России.
А дальше наши медальки с воронёнка🙂
#лицейниувше #лицей #hselyseum #hse #14февраля #dreamteam #chgk #friendship #friends #togatherforever #school #schoolfriends #smiles Зарабатываем воспоминания, обыгрываем преподавателей в ЧГК. Любовь к лицейскому интеллектуальному клубу даёт нам и романтику, и тепло, и радость встреч.
На втором фото сердце команды ""Убийцы волков"" - одиннадцатиклассники, уже начинающие считать недели до школьного чемпионата России.
А дальше наши медальки с воронёнка🙂
#лицейниувше #лицей #hselyseum #hse #14февраля #dreamteam #chgk #friendship #friends #togatherforever #school #schoolfriends #smiles Фонтан Пирамида в Петергофе РЫчащий дРАкон, пРИшедший на кРЕйсер АвРОРА, сожРАл хиРУрга В кабинке колеса обозрения в парке аттракционов на Крестовском острове Крейсер Аврора Настя и Сережа в Александровском саду На мосту над Кронверкским проливом Утеплились для экскурсии по каналам    канал Грибоедова набережная реки Фонтанки            на фоне Эко-берега    Северный Речной вокзал     деревья из ада  канал  я тут ветер призываю   Театр Глобус    Бугринский мост   Вокзал Новосибирск-Главный                             Почти полным составом                                 Бесподобная колоритная клюка, которая помогала носить мои старческие костяшки  Образ чуть выпивающей девицы получился уж очень романтичным и вампирским С красными девицами Неадекват Адекват        Кленовый букет       Великолепный канал имени Москвы  Мечтательная   Смотрит, но не видит...        Взрослая такая тут.          Милейшее                             Сок Виноградный                                                        "	0.0	32.375	190397546	0	0	0
367	3	10	4	3.3333333333333335	3.0	1.5	0	0	0.0	0.0	  	0.0	3.0	375939817	0	0	0
368	27	2249	170	83.29629629629629	79.0	3.0	0	0	0.0	0.0	                          	0.0	9.0	250894158	0	0	0
369	21	1821	143	86.71428571428571	95.0	2.625	1	1	0.047619047619047616	0.0	61117 22819  15718 171117                	0.0	2.625	157902344	0	0	0
370	2	111	57	55.5	55.5	1.0	0	0	0.0	0.0	 	0.0	2.0	151937387	0	0	0
371	27	1364	91	50.51851851851852	54.0	2.4545454545454546	0	0	0.0	0.0	                    Original: https://41.media.tumblr.com/8c9bda5fb0461d0d9c78dd400a4dd4f1/tumblr_o0123s3wBG1s4yeiqo4_1280.jpg Original: https://40.media.tumblr.com/5e9f689cdd5dea63ddcb03a075a56138/tumblr_o0123s3wBG1s4yeiqo3_1280.jpg Original: https://41.media.tumblr.com/5bf845ffc903f277abe6bf5681c03f3c/tumblr_o0123s3wBG1s4yeiqo2_1280.jpg Original: https://41.media.tumblr.com/db19a6d041925b1674864e316e56be5b/tumblr_o0123s3wBG1s4yeiqo1_1280.jpg Original: http://cs7004.vk.me/v7004966/1282b/wBZ0HO4nZMw.jpg  	0.0	5.4	101779603	0	5	0
372	100	3999	159	39.99	37.0	8.333333333333334	2	2	0.02	0.0	       Не верится, что все закончилось. Казалось, мы будем всегда вместе в стенах нашей школы. Я буду очень скучать. Всех люблю❤️    Хочется тепла☀️                  The best is yet to come💎  🌟                                             #вднх   #голубые_волосы                    	0.0	12.5	136039786	0	0	0
373														105772542.0			
374	115	11900	545	103.47826086956522	77.0	9.583333333333334	27	8	0.23478260869565218	0.0	                                                                                                                  	0.0	23.0	185732469	0	0	0
375	54	394	38	7.296296296296297	5.0	5.4	0	0	0.0	0.0	                                                     	0.0	7.714285714285714	211796779	0	0	0
376	4	108	46	27.0	25.0	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	206571161	0	0	0
377	4	106	61	26.5	16.5	1.0	0	0	0.0	0.0	   	0.0	2.0	495099507	0	0	0
378	13	922	146	70.92307692307692	73.0	1.4444444444444444	0	0	0.0	0.0	            	0.0	3.25	220392036	0	0	0
379	18	67	19	3.7222222222222223	1.5	3.6	1	1	0.05555555555555555	0.0	                 	0.0	18.0	559367615	0	0	0
380														137254710.0			
381	4	250	77	62.5	64.0	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	152553943	0	0	0
382	23	2164	154	94.08695652173913	98.0	2.090909090909091	0	0	0.0	0.0	  vk.com/art_kroshka                    	0.0	5.75	69156840	0	1	0
383	10	344	95	34.4	24.0	2.0	0	0	0.0	0.0	         	0.0	5.0	148000938	0	0	0
384	8	49	9	6.125	6.0	1.1428571428571428	0	0	0.0	0.0	       	0.0	2.6666666666666665	112756403	0	0	0
385	3	122	49	40.666666666666664	37.0	1.0	0	0	0.0	0.0	  	0.0	3.0	315294127	0	0	0
386	33	1131	61	34.27272727272727	32.0	3.0	0	0	0.0	0.0	                                	0.0	8.25	292585247	0	0	0
387	5	168	76	33.6	28.0	1.25	0	0	0.0	0.0	    	0.0	2.5	217026680	0	0	0
388	1	10	10	10.0	10.0	1.0	0	0	0.0	0.0		0.0	1.0	173824541	0	0	0
389	18	763	139	42.388888888888886	32.5	2.25	0	0	0.0	0.0	  Original: https://pp.userapi.com/c851436/v851436888/13a9/Cq39fpqvWjY.jpg               	0.0	4.5	177893285	0	1	0
390	7	120	48	17.142857142857142	12.0	1.75	0	0	0.0	0.0	      	0.0	3.5	184368713	0	0	0
391	174	2962	141	17.022988505747126	13.0	14.5	2	1	0.011494252873563218	0.0	"   Если ты ждёшь, что кто-то примет тебя ""таким, как ты есть"", то ты просто ленивое мудло. Потому что, как правило, ""такой, как есть"" — зрелище печальное. Меняйся, скотина. Работай над собой. Или сдохни в одиночестве. 
Ф.Раневская   Ху из секси фрау 💕 Ху из секси фрау 💕 Давно не было фоток, поэтому пусть будет эта как напоминание о ночных разговорах💕 My love🍑    Уберите от экрана детей и беременных женщин 🤷🏼‍♀️ Хроники Питера Хроники Питера Хроники Питера  Верните в тёплое лето на дачку плз🙂 Фоточка, а на ней красоточка😂 ❤️❤️❤️ У тебя в интернете дофига друзей, но когда правда хреново, скажи, где они все? Тефтелька❤️  Сон 24/7 как стиль жизни🤩 Красота - страшная сила (по личику больно ударила когда-то, ну поссорились чо) Easy come, easy go🌊 🌞🐰   ❤️ Весна - время перемен🙂  ✈️✈️✈️ Laughing on the outside, crying on the inside👌🏻 ❤️With her time goes slower❤️  Ребёнок счастлив🙈 Ребёнок счастлив🙈 Ребёнок счастлив🙈 Family warm🎄 🐾🌃  Похер, танцуйте🎆  С любимыми не расставайтесь, всей кровью прорастайте в них.
И каждый раз навек прощайтесь, когда уходите на миг🍂  Хочу уехать туда, куда тянется душа🗺🛩🎡 Не выдумывай🌕🌗🌑  «У меня всё хорошо»: говорила я.🌞 Autumn is coming🍂 Я тоби лублу❤️🔥 Мы рождены, чтобы сказку сделать былью. Это всё дико, например. Call me on my sell phone 💞    #яркоелетодлятебя 🙃 Медлячок, чтобы ты заплакала💕 Сейчас мелочи кажутся вам скучными, но, может, вы ещё не знаете им цены, не умеете находить в них вкус? #безфильтров  Релаксируем, дышим горным чистым воздухом: кайф...  Наступит тот момент, когда и атеист помолится. У моего Амура не стрелы, а пули. Ты не почувствуешь боли. Сон, ты ахуел? ❤️❤️❤️ Бессонницы пост🌚 💁🏽 Когда радуют фоточками❤️☺️ @nikita.msc Мне с тобою тепло🔥   Бессонница ❤️️🙈 My true ❤️ 🌃❤️ ❤️❤️❤️❤️ Мыльцо❤️  Прогулочки ❤️. Ph. - @sugar_glass25 Виртуальная прогулка по Москве от @nikita.msc 👌🏻😂 Тусиииим Когда Саня заделался частным татуировщиком😄🙈 Я подарю тебе ганджа и научу тебя смеяться🦄🌚 Даже коты помогают делать ремонт🐱🚛🔨 Верните мне ту весну, плес🌬  И если я горел в аду, то он меня согрел😈     👯🐰🐇 Прощай, Индия🌄❤️ 🌄🖖🏻  Солнце светит всем одинаково 🌞🌄    Когда умираешь со скуки        Я ненавижу тебя, подойди же поближе. Мечтать вредно. Ты знаешь и я знаю - мечтать вредно.    😽❤️ Проезжать остановки – мы нарочно подольше🌃🌠 На 11 этаже моей девятиэтажки✨     Наверное, это любовь, детка❤️ Как ихтиандр в ластах,
Как по ебалу пастой, 
Я ласковый, лишь потому что я стираю лаской        Простым взмахом палки говнище в цветы.  Каеф🌄🖖🏻💛                Немного вдохновения Железным человеком...     Наш домик в Лукино,  вид из него – прелесть. 
#ябжила N.O.H.A. на Дикой Мяте)
😍😝  Витраж в одном из окон усадьбы А.П.Чехова в Мелихово, очень впечатляет) Тошенька)) Хороших котов много не бывает, ну вы поняли) Летс ду ит😲😎 Моя срисовка со срисовки, я чертов гений)😊 Немножко укуренная Дарина))) 👻👌      #пробуждение My antiselfie. Date: 20/12/2014 Time: 18:27:30:58 #slmmsk @slmmsk #селфи#светящийся_олень#Тверской_бульвар#ночь #coloredmyhair😝😝 "	2.0	29.0	176014384	0	0	0
392	72	781	50	10.847222222222221	6.0	8.0	0	0	0.0	0.0	                                                                       	0.0	9.0	184183683	0	0	0
393														198577196.0			
394														104937912.0			
395	2	123	77	61.5	61.5	1.0	0	0	0.0	0.0	 	0.0	1.0	110511102	0	0	0
396	10	599	162	59.9	33.5	2.5	0	0	0.0	0.0	         	0.0	5.0	155599164	0	0	0
397	32	704	73	22.0	10.5	3.2	0	0	0.0	0.0	                               	0.0	6.4	192463289	0	0	0
398	10	525	91	52.5	50.0	1.6666666666666667	0	0	0.0	0.0	         	0.0	2.5	96425290	0	0	0
399	36	480	96	13.333333333333334	7.0	3.0	0	0	0.0	0.0	                                   	0.0	9.0	279364499	0	0	0
400	10	468	163	46.8	26.5	1.6666666666666667	0	0	0.0	0.0	         	0.0	3.3333333333333335	64209341	0	0	0
401	3	79	27	26.333333333333332	26.0	1.5	0	0	0.0	0.0	  	0.0	1.5	154385909	0	0	0
402	60	2822	484	47.03333333333333	5.0	5.0	1	1	0.016666666666666666	0.0	                                                           	0.0	7.5	173547701	0	0	0
403	11	431	123	39.18181818181818	29.0	1.5714285714285714	0	0	0.0	0.0	          	0.0	3.6666666666666665	201611256	0	0	0
404	3	113	74	37.666666666666664	23.0	1.0	2	2	0.6666666666666666	0.0	  	0.0	1.5	212996453	0	0	0
405	4	61	25	15.25	14.5	1.0	0	0	0.0	0.0	   	0.0	1.3333333333333333	239402609	0	0	0
406	2	135	97	67.5	67.5	2.0	0	0	0.0	0.0	 	0.0	1.0	99413510	0	0	0
407														169429823.0			
408	39	600	62	15.384615384615385	7.0	3.9	0	0	0.0	0.0	                                      	0.0	6.5	138390512	0	0	0
409	27	1160	183	42.96296296296296	30.0	3.0	0	0	0.0	0.0	                          	0.0	9.0	267569792	0	0	0
410														156689025.0			
411	29	783	56	27.0	24.0	4.142857142857143	0	0	0.0	0.0	                            	0.0	5.8	196376275	0	0	0
412														63425174.0			
413	3	153	76	51.0	39.0	1.5	0	0	0.0	0.0	  	0.0	1.0	120275241	0	0	0
414	1	84	84	84.0	84.0	1.0	0	0	0.0	0.0		0.0	1.0	213571263	0	0	0
415	5	264	62	52.8	53.0	1.0	0	0	0.0	0.0	    	0.0	1.6666666666666667	173215315	0	0	0
416	6	50	16	8.333333333333334	7.5	1.0	0	0	0.0	0.0	     	0.0	1.5	200993393	0	0	0
417	243	2644	357	10.880658436213992	4.0	20.25	0	0	0.0	0.0	                                                                                                                                                                                                                                                  	0.0	27.0	140505788	0	0	0
418	429	933	39	2.174825174825175	1.0	35.75	1	1	0.002331002331002331	0.0	                                                                                                                                       Отъезд Наш корпус Благовест все он же Корпус Ровесник   Костровая   Раковины 0о0 Столовая и корпус мальчиков   Корпус Ласточка)0))    Пляж Ласточкино Гнездо  Это лебедь и с ним все в порядке)0))  Пещера **          Потолок, крашенный под дерево и украшенный лепниной      Воронцовский Дворец *-*        Масандра      Аю Даг       Морская прогулка вдоль Гурзуфа Дом-музей Пушкина   Подводная лодка, да да, она там есть Военные корабли)0))  Начало прогулки по южной бухте Севастополя Вид с Сапун-горы Южная бухта)   Центр Севастополя       Хэрсонэс                                                  едем на мыс Колиакра                                                                                      Каменный Лес Равда идем обратно в отель. Равда   первый поход на море вид с балкона хоть и без чемоданов, этот номер лучше, чем в прошлом году) едем в лагерь Мы в Болгарии) Море^^        великий болгарский язык          очень дружелюбная кошка...)                  Пляж   Море Море)             4 3 2 1        3  Золотая осень 2 1   	0.0	47.666666666666664	153893668	0	0	0
419	22	1555	250	70.68181818181819	37.0	2.75	1	1	0.045454545454545456	0.0	                     	0.0	3.142857142857143	166701060	0	0	0
420	2	152	79	76.0	76.0	1.0	0	0	0.0	0.0	 	0.0	2.0	183240087	0	0	0
421	8	311	87	38.875	34.5	1.3333333333333333	1	1	0.125	0.0	       	0.0	2.6666666666666665	177557939	0	0	0
422	38	550	115	14.473684210526315	6.5	3.8	1	1	0.02631578947368421	0.0	                                     	0.0	9.5	346120308	0	0	0
423	12	1477	278	123.08333333333333	110.5	1.5	0	0	0.0	0.0	           	0.0	2.0	72929416	0	0	0
424	14	1754	241	125.28571428571429	104.5	1.4	1	1	0.07142857142857142	0.0	             	0.0	4.666666666666667	74324122	0	0	0
425	7	264	46	37.714285714285715	43.0	1.0	0	0	0.0	0.0	      	0.0	2.3333333333333335	152277289	0	0	0
426	20	174	49	8.7	4.5	2.857142857142857	2	1	0.1	0.0	                   	0.0	2.857142857142857	115455288	0	0	0
427	9	281	79	31.22222222222222	28.0	1.2857142857142858	0	0	0.0	0.0	        	0.0	3.0	357509100	0	0	0
